 SPEAKER   |   GENDER   | PARTITION  |  MINUTES   |  BOOK ID   |             TITLE              |            CHAPTER            
   3946    |     M      |   train    |   14.301   |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón I - XXII  
   3946    |     M      |   train    |   29.149   |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón I - VIII  
   3946    |     M      |   train    |   17.045   |    6907    | Vida del escudero Marcos de Obregón | Vicente Espinel y su obra - VII
   3946    |     M      |   train    |   13.615   |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón III - X   
   3946    |     M      |   train    |   6.151    |    6907    | Vida del escudero Marcos de Obregón |    Marcos de Obregón I - I    
   3946    |     M      |   train    |   9.390    |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón I - XIX   
   3946    |     M      |   train    |   7.391    |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón II - III  
   3946    |     M      |   train    |   6.605    |    6907    | Vida del escudero Marcos de Obregón | Marcos de Obregón III - Epílogo
   3946    |     M      |   train    |   11.689   |    6907    | Vida del escudero Marcos de Obregón |      Marcos de Obregón II     
   3946    |     M      |   train    |   12.399   |    6907    | Vida del escudero Marcos de Obregón |    Marcos de Obregón II - V   
   3946    |     M      |   train    |   7.530    |    6907    | Vida del escudero Marcos de Obregón |  Marcos de Obregón I - XVIIó  
   3946    |     M      |   train    |   5.756    |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón III - XI  
   3946    |     M      |   train    |   13.043   |    6907    | Vida del escudero Marcos de Obregón |  Marcos de Obregón I - XVIII  
   3946    |     M      |   train    |   3.001    |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón I - XXIV  
   3946    |     M      |   train    |   9.667    |    6907    | Vida del escudero Marcos de Obregón |  Marcos de Obregón III - III  
   3946    |     M      |   train    |   15.935   |    6907    | Vida del escudero Marcos de Obregón |  Marcos de Obregón III - XIV  
   3946    |     M      |   train    |   8.020    |    6907    | Vida del escudero Marcos de Obregón |  Marcos de Obregón - Prólogo  
   3946    |     M      |   train    |   11.187   |    6907    | Vida del escudero Marcos de Obregón | Vicente Espinel y su obra - III
   3946    |     M      |   train    |   13.251   |    6907    | Vida del escudero Marcos de Obregón | Vicente Espinel y su obra - V 
   3946    |     M      |   train    |   6.518    |    6907    | Vida del escudero Marcos de Obregón |     Marcos de Obregón III     
   3946    |     M      |   train    |   9.820    |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón II - XIV  
   3946    |     M      |   train    |   8.253    |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón III - IX  
   3946    |     M      |   train    |   11.029   |    6907    | Vida del escudero Marcos de Obregón |  Marcos de Obregón III - XII  
   3946    |     M      |   train    |   7.301    |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón II - IX   
   3946    |     M      |   train    |   4.817    |    6907    | Vida del escudero Marcos de Obregón |   Marcos de Obregón II - II   
   3946    |     M      |   train    |   13.643   |    7203    |         Zumalacárregui         |    14 - Zumalacárregui XIV    
   3946    |     M      |   train    |   14.856   |    7203    |         Zumalacárregui         |   27 - Zumalacárregui XXVII   
   3946    |     M      |   train    |   17.183   |    7203    |         Zumalacárregui         |   23 - Zumalacárregui XXIII   
   3946    |     M      |   train    |   14.134   |    7203    |         Zumalacárregui         |    31 - Zumalacárregui XXXI   
   3946    |     M      |   train    |   15.785   |    7203    |         Zumalacárregui         |     11 - Zumalacárregui XI    
   3946    |     M      |   train    |   13.484   |    7203    |         Zumalacárregui         |     20 - Zumalacárregui XX    
   3946    |     M      |   train    |   11.811   |    7203    |         Zumalacárregui         |     02 - Zumalacárregui II    
   3946    |     M      |   train    |   13.787   |    7203    |         Zumalacárregui         |     04 - Zumalacárregui IV    
   3946    |     M      |   train    |   12.384   |    7203    |         Zumalacárregui         |    29 - Zumalacárregui XXIX   
   3946    |     M      |   train    |   15.801   |    7203    |         Zumalacárregui         |   32 - Zumalacárregui XXXII   
   3946    |     M      |   train    |   12.956   |    7203    |         Zumalacárregui         |    17 - Zumalacárregui XVII   
   3946    |     M      |   train    |   14.067   |    7203    |         Zumalacárregui         |    26 - Zumalacárregui XXVI   
   3946    |     M      |   train    |   11.366   |    7203    |         Zumalacárregui         |     06 - Zumalacárregui VI    
   3946    |     M      |   train    |   15.714   |    7203    |         Zumalacárregui         |   18 - Zumalacárregui XVIII   
   3946    |     M      |   train    |   12.487   |    7203    |         Zumalacárregui         |     10 - Zumalacárregui X     
   3946    |     M      |   train    |   17.807   |    7203    |         Zumalacárregui         |    12 - Zumalacárregui XII    
   3946    |     M      |   train    |   14.859   |    7203    |         Zumalacárregui         |    25 - Zumalacárregui XXV    
   3946    |     M      |   train    |   12.812   |    7203    |         Zumalacárregui         |    16 - Zumalacárregui XVI    
   3946    |     M      |   train    |   13.650   |    7203    |         Zumalacárregui         |    21 - Zumalacárregui XXI    
   3946    |     M      |   train    |   14.167   |    7203    |         Zumalacárregui         |    19 - Zumalacárregui XIX    
   3946    |     M      |   train    |   14.808   |    7203    |         Zumalacárregui         |     15 - Zumalacárregui XV    
   3946    |     M      |   train    |   19.769   |    7203    |         Zumalacárregui         |     01 - Zumalacárregui I     
   3946    |     M      |   train    |   14.782   |    7203    |         Zumalacárregui         |     05 - Zumalacárregui V     
   3946    |     M      |   train    |   9.656    |    7203    |         Zumalacárregui         |   33 - Zumalacárregui XXXIII  
   3946    |     M      |   train    |   12.467   |    7203    |         Zumalacárregui         |    13 - Zumalacárregui XIII   
   3946    |     M      |   train    |   11.230   |    7203    |         Zumalacárregui         |    07 - Zumalacárregui VII    
   3946    |     M      |   train    |   16.530   |    7203    |         Zumalacárregui         |   28 - Zumalacárregui XXVIII  
   3946    |     M      |   train    |   10.834   |    7203    |         Zumalacárregui         |    03 - Zumalacárregui III    
   3946    |     M      |   train    |   12.967   |    7203    |         Zumalacárregui         |     09 - Zumalacárregui IX    
   3946    |     M      |   train    |   15.793   |    7203    |         Zumalacárregui         |    22 - Zumalacárregui XXII   
   3946    |     M      |   train    |   15.347   |    7203    |         Zumalacárregui         |    24 - Zumalacárregui XXIV   
   3946    |     M      |   train    |   17.250   |    7203    |         Zumalacárregui         |    08 - Zumalacárregui VIII   
   3946    |     M      |   train    |   11.150   |    7203    |         Zumalacárregui         |    30 - Zumalacárregui XXX    
   3946    |     M      |   train    |   15.146   |    7437    |           Mendizábal           |       15 - Mendizábal XV      
   3946    |     M      |   train    |   18.507   |    7437    |           Mendizábal           |       06 - Mendizábal VI      
   3946    |     M      |   train    |   18.953   |    7437    |           Mendizábal           |      22 - Mendizábal XXII     
   3946    |     M      |   train    |   13.380   |    7437    |           Mendizábal           |      13 - Mendizábal XIII     
   3946    |     M      |   train    |   18.566   |    7437    |           Mendizábal           |       05 - Mendizábal V       
   3946    |     M      |   train    |   13.600   |    7437    |           Mendizábal           |      03 - Mendizábal III      
   3946    |     M      |   train    |   19.711   |    7437    |           Mendizábal           |      31 - Mendizábal XXXI     
   3946    |     M      |   train    |   15.300   |    7437    |           Mendizábal           |      19 - Mendizábal XIX      
   3946    |     M      |   train    |   15.478   |    7437    |           Mendizábal           |      16 - Mendizábal XVI      
   3946    |     M      |   train    |   14.028   |    7437    |           Mendizábal           |     27 - Mendizábal XXVII     
   3946    |     M      |   train    |   17.045   |    7437    |           Mendizábal           |     18 - Mendizábal XVIII     
   3946    |     M      |   train    |   16.852   |    7437    |           Mendizábal           |      26 - Mendizábal XXVI     
   3946    |     M      |   train    |   19.091   |    7437    |           Mendizábal           |     33 - Mendizábal XXXIII    
   3946    |     M      |   train    |   19.731   |    7437    |           Mendizábal           |       20 - Mendizábal XX      
   3946    |     M      |   train    |   15.930   |    7437    |           Mendizábal           |     32 - Mendizábal XXXII     
   3946    |     M      |   train    |   14.438   |    7437    |           Mendizábal           |       01 - Mendizábal I       
   3946    |     M      |   train    |   15.514   |    7437    |           Mendizábal           |      25 - Mendizábal XXV      
   3946    |     M      |   train    |   22.179   |    7437    |           Mendizábal           |      29 - Mendizábal XXIX     
   3946    |     M      |   train    |   9.638    |    7437    |           Mendizábal           |       11 - Mendizábal XI      
   3946    |     M      |   train    |   16.017   |    7437    |           Mendizábal           |      12 - Mendizábal XII      
   3946    |     M      |   train    |   16.751   |    7437    |           Mendizábal           |      07 - Mendizábal VII      
   3946    |     M      |   train    |   17.747   |    7437    |           Mendizábal           |     28 - Mendizábal XXVIII    
   3946    |     M      |   train    |   18.877   |    7437    |           Mendizábal           |      14 - Mendizábal XIV      
   3946    |     M      |   train    |   14.100   |    7437    |           Mendizábal           |       02 - Mendizábal II      
   3946    |     M      |   train    |   16.701   |    7437    |           Mendizábal           |     23 - Mendizábal XXIII     
   3946    |     M      |   train    |   15.889   |    7437    |           Mendizábal           |      30 - Mendizábal XXX      
   3946    |     M      |   train    |   13.301   |    7437    |           Mendizábal           |      21 - Mendizábal XXI      
   3946    |     M      |   train    |   17.717   |    7437    |           Mendizábal           |       04 - Mendizábal IV      
   3946    |     M      |   train    |   15.455   |    7437    |           Mendizábal           |       09 - Mendizábal IX      
   3946    |     M      |   train    |   11.250   |    7437    |           Mendizábal           |       10 - Mendizábal X       
   3946    |     M      |   train    |   14.317   |    7437    |           Mendizábal           |      24 - Mendizábal XXIV     
   3946    |     M      |   train    |   19.534   |    7437    |           Mendizábal           |      17 - Mendizábal XVII     
   3946    |     M      |   train    |   17.050   |    7437    |           Mendizábal           |      08 - Mendizábal VIII     
   3946    |     M      |   train    |   17.357   |    7695    | Libro II de la Historia de Heródoto | 10 - Historia de Heródoto II, 109-120
   3946    |     M      |   train    |   17.726   |    7695    | Libro II de la Historia de Heródoto | 04 - Historia de Heródoto II, 37-48
   3946    |     M      |   train    |   14.368   |    7695    | Libro II de la Historia de Heródoto | 14 - Historia de Heródoto II, 157-169
   3946    |     M      |   train    |   18.308   |    7695    | Libro II de la Historia de Heródoto | 12 - Historia de Heródoto II, 133-144
   3946    |     M      |   train    |   13.854   |    7695    | Libro II de la Historia de Heródoto | 06 - Historia de Heródoto II, 61-72
   3946    |     M      |   train    |   12.662   |    7695    | Libro II de la Historia de Heródoto | 05 - Historia de Heródoto II, 49-60
   3946    |     M      |   train    |   21.455   |    7695    | Libro II de la Historia de Heródoto | 11 - Historia de Heródoto II, 121-132
   3946    |     M      |   train    |   12.165   |    7695    | Libro II de la Historia de Heródoto | 02 - Historia de Heródoto II, 13-24
   3946    |     M      |   train    |   13.086   |    7695    | Libro II de la Historia de Heródoto | 09 - Historia de Heródoto II, 97-108
   3946    |     M      |   train    |   10.121   |    7695    | Libro II de la Historia de Heródoto | 07 - Historia de Heródoto II, 73-84
   3946    |     M      |   train    |   14.598   |    7695    | Libro II de la Historia de Heródoto | 08 - Historia de Heródoto II, 85-96
   3946    |     M      |   train    |   19.287   |    7695    | Libro II de la Historia de Heródoto | 13 - Historia de Heródoto II, 145-156
   3946    |     M      |   train    |   14.646   |    7695    | Libro II de la Historia de Heródoto | 15 - Historia de Heródoto II, 170-182
   3946    |     M      |   train    |   16.320   |    7695    | Libro II de la Historia de Heródoto | 03 - Historia de Heródoto II, 25-36
   3946    |     M      |   train    |   14.637   |    7695    | Libro II de la Historia de Heródoto | 01 - Historia de Heródoto II, 1-12
   3946    |     M      |   train    |   14.149   |    7779    |      De Oñate a La Granja      |  04 - De Oñate a La Granja IV 
   3946    |     M      |   train    |   13.890   |    7779    |      De Oñate a La Granja      | 26 - De Oñate a La Granja XXVI
   3946    |     M      |   train    |   14.466   |    7779    |      De Oñate a La Granja      | 22 - De Oñate a La Granja XXII
   3946    |     M      |   train    |   17.079   |    7779    |      De Oñate a La Granja      | 28 - De Oñate a La Granja XXVIII
   3946    |     M      |   train    |   20.615   |    7779    |      De Oñate a La Granja      | 17 - De Oñate a La Granja XVII
   3946    |     M      |   train    |   15.819   |    7779    |      De Oñate a La Granja      |  01 - De Oñate a La Granja I  
   3946    |     M      |   train    |   16.734   |    7779    |      De Oñate a La Granja      | 30 - De Oñate a La Granja XXX 
   3946    |     M      |   train    |   15.767   |    7779    |      De Oñate a La Granja      |  20 - De Oñate a La Granja XX 
   3946    |     M      |   train    |   21.217   |    7779    |      De Oñate a La Granja      |  10 - De Oñate a La Granja X  
   3946    |     M      |   train    |   15.046   |    7779    |      De Oñate a La Granja      | 33 - De Oñate a La Granja XXXIII
   3946    |     M      |   train    |   14.633   |    7779    |      De Oñate a La Granja      | 34 - De Oñate a La Granja XXXIV
   3946    |     M      |   train    |   15.011   |    7779    |      De Oñate a La Granja      | 21 - De Oñate a La Granja XXI 
   3946    |     M      |   train    |   14.065   |    7779    |      De Oñate a La Granja      | 19 - De Oñate a La Granja XIX 
   3946    |     M      |   train    |   15.353   |    7779    |      De Oñate a La Granja      | 31 - De Oñate a La Granja XXXI
   3946    |     M      |   train    |   17.884   |    7779    |      De Oñate a La Granja      | 14 - De Oñate a La Granja XIV 
   3946    |     M      |   train    |   17.734   |    7779    |      De Oñate a La Granja      | 16 - De Oñate a La Granja XVI 
   3946    |     M      |   train    |   13.047   |    7779    |      De Oñate a La Granja      | 07 - De Oñate a La Granja VII 
   3946    |     M      |   train    |   13.521   |    7779    |      De Oñate a La Granja      | 12 - De Oñate a La Granja XII 
   3946    |     M      |   train    |   10.967   |    7779    |      De Oñate a La Granja      | 29 - De Oñate a La Granja XXIX
   3946    |     M      |   train    |   12.155   |    7779    |      De Oñate a La Granja      |  02 - De Oñate a La Granja II 
   3946    |     M      |   train    |   17.531   |    7779    |      De Oñate a La Granja      |  06 - De Oñate a La Granja VI 
   3946    |     M      |   train    |   20.767   |    7779    |      De Oñate a La Granja      |  11 - De Oñate a La Granja XI 
   3946    |     M      |   train    |   14.087   |    7779    |      De Oñate a La Granja      | 23 - De Oñate a La Granja XXIII
   3946    |     M      |   train    |   17.856   |    7779    |      De Oñate a La Granja      | 18 - De Oñate a La Granja XVIII
   3946    |     M      |   train    |   11.667   |    7779    |      De Oñate a La Granja      | 27 - De Oñate a La Granja XXVII
   3946    |     M      |   train    |   15.742   |    7779    |      De Oñate a La Granja      | 32 - De Oñate a La Granja XXXII
   3946    |     M      |   train    |   14.738   |    7779    |      De Oñate a La Granja      | 13 - De Oñate a La Granja XIII
   3946    |     M      |   train    |   13.084   |    7779    |      De Oñate a La Granja      |  15 - De Oñate a La Granja XV 
   3946    |     M      |   train    |   15.353   |    7779    |      De Oñate a La Granja      |  09 - De Oñate a La Granja IX 
   3946    |     M      |   train    |   15.245   |    7779    |      De Oñate a La Granja      | 03 - De Oñate a La Granja III 
   3946    |     M      |   train    |   14.667   |    7779    |      De Oñate a La Granja      | 25 - De Oñate a La Granja XXV 
   3946    |     M      |   train    |   15.067   |    7779    |      De Oñate a La Granja      | 08 - De Oñate a La Granja VIII
   3946    |     M      |   train    |   16.909   |    7779    |      De Oñate a La Granja      |  05 - De Oñate a La Granja V  
   3946    |     M      |   train    |   17.628   |    7779    |      De Oñate a La Granja      | 24 - De Oñate a La Granja XXIV
   3946    |     M      |   train    |   13.138   |    8075    |           Naufragios           | XXII Cómo otro día nos trajeron otros enfermos
   3946    |     M      |   train    |   6.183    |    8075    |           Naufragios           | XXXIV De cómo envié por los cristianos
   3946    |     M      |   train    |   12.384   |    8075    |           Naufragios           | XXX De cómo se mudó la costumbre de recibirnos
   3946    |     M      |   train    |   7.908    |    8075    |           Naufragios           | I En que cuenta cuándo partió la armada, y los oficiales y gente que en ella iba
   3946    |     M      |   train    |   8.350    |    8075    |           Naufragios           | IV Cómo entramos por la tierra
   3946    |     M      |   train    |   4.231    |    8075    |           Naufragios           | XIX De cómo nos apartaron los indios
   3946    |     M      |   train    |   5.533    |    8075    |           Naufragios           | XXVII De cómo nos mudamos y fuimos bien recibidos
   3946    |     M      |   train    |   10.422   |    8075    |           Naufragios           | XVIII De la relación que dio Esquivel
   3946    |     M      |   train    |   4.884    |    8075    |           Naufragios           | XXIV De las costumbres de los indios de aquella tierra
   3946    |     M      |   train    |   8.190    |    8075    |           Naufragios           | XVII Cómo vinieron los indios y trajeron a Andrés Dorantes y a Castillo y a Estebanico
   3946    |     M      |   train    |   3.546    |    8075    |           Naufragios           |     Proemio de Naufragios     
   3946    |     M      |   train    |   2.253    |    8075    |           Naufragios           | XI De lo que acaeció a Lope de Oviedo con unos indios
   3946    |     M      |   train    |   7.939    |    8075    |           Naufragios           | V Cómo dejó los navíos el gobernador
   3946    |     M      |   train    |   3.946    |    8075    |           Naufragios           | XXVI De las naciones y lenguas
   3946    |     M      |   train    |   7.824    |    8075    |           Naufragios           | XXIX De cómo se robaban los unos a los otros
   3946    |     M      |   train    |   6.542    |    8075    |           Naufragios           | XIV Cómo se partieron los cuatro cristianos
   3946    |     M      |   train    |   7.088    |    8075    |           Naufragios           |   VIII Cómo partimos de Aute  
   3946    |     M      |   train    |   7.640    |    8075    |           Naufragios           | XVI Cómo se partieron los cristianos de la isla de Mal Hado
   3946    |     M      |   train    |   2.364    |    8075    |           Naufragios           |     XX De cómo nos huimos     
   3946    |     M      |   train    |   8.556    |    8075    |           Naufragios           | XXXII De cómo nos dieron los corazones de los venados
   3946    |     M      |   train    |   6.115    |    8075    |           Naufragios           | XXXI De cómo seguimos el camino del maíz
   3946    |     M      |   train    |   5.906    |    8075    |           Naufragios           | XXXVII De lo que aconteció cuando me quise venir
   3946    |     M      |   train    |   5.329    |    8075    |           Naufragios           | XXXVIII De lo que sucedió a los demás que entraron en las Indias
   3946    |     M      |   train    |   8.165    |    8075    |           Naufragios           | X De la refriega que nos dieron los indios
   3946    |     M      |   train    |   4.339    |    8075    |           Naufragios           | XXXVI De cómo hicimos hacer iglesias en aquella tierra
   3946    |     M      |   train    |   6.100    |    8075    |           Naufragios           | XII Cómo los indios nos trajeron de comer
   3946    |     M      |   train    |   6.084    |    8075    |           Naufragios           | XXXV De cómo el alcalde mayor nos recibió bien la noche que llegamos
   3946    |     M      |   train    |   4.002    |    8075    |           Naufragios           | XV De lo que nos acaeció en la isla de Mal Hado
   3946    |     M      |   train    |   6.647    |    8075    |           Naufragios           | XXVIII De otra nueva costumbre
   3946    |     M      |   train    |   2.070    |    8075    |           Naufragios           | III Cómo llegamos a la Florida
   3946    |     M      |   train    |   9.790    |    8075    |           Naufragios           | VII De la manera que es la tierra
   3946    |     M      |   train    |   7.584    |    8075    |           Naufragios           | IX Cómo partimos de bahía de Caballos
   3946    |     M      |   train    |   4.510    |    8075    |           Naufragios           | XXI De cómo curamos aquí unos dolientes
   3946    |     M      |   train    |   2.218    |    8075    |           Naufragios           | XXXIII Cómo vimos rastro de cristianos
   3946    |     M      |   train    |   2.769    |    8075    |           Naufragios           | XIII Cómo supimos de otros cristianos
   3946    |     M      |   train    |   2.775    |    8075    |           Naufragios           | XXV Cómo los indios son prestos a un arma
   3946    |     M      |   train    |   2.002    |    8075    |           Naufragios           | II Cómo el gobernador vino al puerto de Xagua y trajo consigo a un piloto
   3946    |     M      |   train    |   1.336    |    8075    |           Naufragios           |  VI Cómo llegamos a Apalache  
   3946    |     M      |   train    |   2.579    |    8075    |           Naufragios           | XXIII Cómo nos partimos después de haber comido los perros
   3946    |     M      |   train    |   13.683   |    8123    |            Luchana             |          Luchana XXV          
   3946    |     M      |   train    |   15.134   |    8123    |            Luchana             |           Luchana XX          
   3946    |     M      |   train    |   15.447   |    8123    |            Luchana             |          Luchana XXIX         
   3946    |     M      |   train    |   13.821   |    8123    |            Luchana             |          Luchana III          
   3946    |     M      |   train    |   13.784   |    8123    |            Luchana             |          Luchana VII          
   3946    |     M      |   train    |   16.207   |    8123    |            Luchana             |         Luchana XXXIV         
   3946    |     M      |   train    |   15.272   |    8123    |            Luchana             |           Luchana IX          
   3946    |     M      |   train    |   15.131   |    8123    |            Luchana             |         Luchana XXXIX         
   3946    |     M      |   train    |   19.201   |    8123    |            Luchana             |          Luchana XXVI         
   3946    |     M      |   train    |   15.950   |    8123    |            Luchana             |          Luchana XII          
   3946    |     M      |   train    |   18.199   |    8123    |            Luchana             |          Luchana XXXV         
   3946    |     M      |   train    |   17.203   |    8123    |            Luchana             |           Luchana VI          
   3946    |     M      |   train    |   17.318   |    8123    |            Luchana             |          Luchana XVI          
   3946    |     M      |   train    |   15.933   |    8123    |            Luchana             |          Luchana XIII         
   3946    |     M      |   train    |   16.818   |    8123    |            Luchana             |          Luchana VIII         
   3946    |     M      |   train    |   14.551   |    8123    |            Luchana             |           Luchana IV          
   3946    |     M      |   train    |   16.922   |    8123    |            Luchana             |         Luchana XVIII         
   3946    |     M      |   train    |   14.234   |    8123    |            Luchana             |         Luchana XXVIII        
   3946    |     M      |   train    |   11.801   |    8123    |            Luchana             |         Luchana XXXIII        
   3946    |     M      |   train    |   17.333   |    8123    |            Luchana             |         Luchana XXVII         
   3946    |     M      |   train    |   12.878   |    8123    |            Luchana             |         Luchana XXXVII        
   3946    |     M      |   train    |   16.805   |    8123    |            Luchana             |           Luchana V           
   3946    |     M      |   train    |   15.390   |    8123    |            Luchana             |           Luchana XI          
   3946    |     M      |   train    |   14.324   |    8123    |            Luchana             |          Luchana XIV          
   3946    |     M      |   train    |   18.482   |    8123    |            Luchana             |          Luchana XXI          
   3946    |     M      |   train    |   15.892   |    8123    |            Luchana             |           Luchana II          
   3946    |     M      |   train    |   17.665   |    8123    |            Luchana             |          Luchana XXX          
   3946    |     M      |   train    |   14.134   |    8123    |            Luchana             |          Luchana XXIV         
   3946    |     M      |   train    |   11.784   |    8123    |            Luchana             |         Luchana XXXII         
   3946    |     M      |   train    |   13.001   |    8123    |            Luchana             |        Luchana XXXVIII        
   3946    |     M      |   train    |   16.363   |    8123    |            Luchana             |           Luchana X           
   3946    |     M      |   train    |   18.393   |    8123    |            Luchana             |         Luchana XXIII         
   3946    |     M      |   train    |   14.036   |    8123    |            Luchana             |           Luchana XV          
   3946    |     M      |   train    |   14.734   |    8123    |            Luchana             |          Luchana XXXI         
   3946    |     M      |   train    |   18.401   |    8123    |            Luchana             |          Luchana XVII         
   3946    |     M      |   train    |   14.612   |    8123    |            Luchana             |           Luchana I           
   3946    |     M      |   train    |   17.425   |    8123    |            Luchana             |          Luchana XXII         
   3946    |     M      |   train    |   13.803   |    8123    |            Luchana             |           Luchana XL          
   3946    |     M      |   train    |   15.617   |    8123    |            Luchana             |         Luchana XXXVI         
   3946    |     M      |   train    |   14.717   |    8123    |            Luchana             |          Luchana XIX          
   3946    |     M      |   train    |   18.158   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 31-40
   3946    |     M      |   train    |   9.959    |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 91-100
   3946    |     M      |   train    |   14.505   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 81-90
   3946    |     M      |   train    |   12.885   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 41-50
   3946    |     M      |   train    |   12.657   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 1-10
   3946    |     M      |   train    |   14.942   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 51-60
   3946    |     M      |   train    |   16.913   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 11-20
   3946    |     M      |   train    |   14.646   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 121-130
   3946    |     M      |   train    |   11.008   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 141-150
   3946    |     M      |   train    |   15.468   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 131-140
   3946    |     M      |   train    |   18.135   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 71-80
   3946    |     M      |   train    |   10.284   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 101-110
   3946    |     M      |   train    |   13.072   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 151-160
   3946    |     M      |   train    |   15.362   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 21-30
   3946    |     M      |   train    |   13.047   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 111-120
   3946    |     M      |   train    |   18.662   |    8449    | Libro III de la Historia de Heródoto | Historia de Heródoto III, 61-70
   3946    |     M      |   train    |   12.434   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - IV
   3946    |     M      |   train    |   13.900   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - VIII
   3946    |     M      |   train    |   16.800   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXII
   3946    |     M      |   train    |   13.672   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXXI
   3946    |     M      |   train    |   13.633   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXVIII
   3946    |     M      |   train    |   14.567   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXVI
   3946    |     M      |   train    |   18.603   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XIII
   3946    |     M      |   train    |   14.484   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - V 
   3946    |     M      |   train    |   14.984   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XII
   3946    |     M      |   train    |   18.964   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XI
   3946    |     M      |   train    |   17.781   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - IX
   3946    |     M      |   train    |   15.083   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - I 
   3946    |     M      |   train    |   15.217   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XV
   3946    |     M      |   train    |   14.700   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XIX
   3946    |     M      |   train    |   15.735   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - X 
   3946    |     M      |   train    |   14.011   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - III
   3946    |     M      |   train    |   14.584   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXV
   3946    |     M      |   train    |   16.181   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XVIII
   3946    |     M      |   train    |   19.076   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXIX
   3946    |     M      |   train    |   20.567   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXIV
   3946    |     M      |   train    |   14.490   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXI
   3946    |     M      |   train    |   14.678   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - VI
   3946    |     M      |   train    |   14.745   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXX
   3946    |     M      |   train    |   16.166   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - VII
   3946    |     M      |   train    |   18.001   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XVII
   3946    |     M      |   train    |   12.851   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XX
   3946    |     M      |   train    |   15.610   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - II
   3946    |     M      |   train    |   17.713   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXIII
   3946    |     M      |   train    |   15.558   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XIV
   3946    |     M      |   train    |   12.780   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XXVII
   3946    |     M      |   train    |   15.834   |    8578    |     Campaña del Maestrazgo     | La Campaña del Maestrazgo - XVI
   3946    |     M      |   train    |   8.852    |    8805    |     Sombrero de Tres Picos     |  21 - ¡En guardia, caballero! 
